temperature,humidity,wind_speed,rainfall,visibility
30.2,22,20.5,0.0,10.0
27.8,21,14.8,0.0,10.0
28.0,32,9.0,0.0,10.0
35.1,27,16.9,0.0,10.0
33.0,47,15.1,0.0,10.0
20.7,56,9.4,0.86,10.0
25.0,69,11.2,0.0,10.0
29.2,70,11.2,0.31,10.0
11.4,100,22.0,3.59,2.5
32.0,30,6.1,0.01,10.0
12.1,58,34.9,0.0,10.0
32.2,36,15.1,0.0,10.0
31.3,46,19.1,0.0,10.0
23.3,94,11.2,0.0,0.8
38.2,42,31.0,0.0,10.0
30.2,69,21.2,0.0,10.0
27.1,89,11.2,0.03,10.0
30.2,27,19.1,0.0,10.0
21.3,73,13.0,0.0,10.0
24.6,98,3.6,0.0,0.0
28.3,70,31.0,0.02,10.0
14.8,94,5.8,0.45,10.0
11.1,50,7.6,0.0,10.0
32.1,24,11.2,0.0,10.0
23.6,30,20.9,0.0,10.0
29.9,47,3.6,0.0,10.0
25.2,89,6.1,1.91,10.0
24.4,54,3.6,0.19,10.0
27.3,74,18.0,0.0,10.0
29.2,45,47.9,0.0,10.0
23.8,55,11.9,1.49,10.0
29.0,70,24.1,0.04,10.0
30.2,79,3.6,0.14,9.0
21.1,82,5.0,0.04,10.0
18.4,100,13.0,0.64,13.0
29.3,70,3.6,0.77,10.0
24.3,100,20.2,1.66,3.5
3.4,87,3.6,0.0,5.0
27.0,58,6.8,0.03,10.0
25.2,49,9.7,0.0,10.0
25.2,72,24.1,0.01,10.0
29.0,55,15.1,0.0,9.0
19.4,94,4.0,0.0,10.0
33.1,36,3.6,0.0,10.0
23.2,100,3.6,0.0,9.0
36.4,37,6.8,0.0,10.0
26.2,61,3.6,0.0,10.0
29.0,55,15.1,0.0,9.0
19.3,56,11.2,0.0,10.0
32.7,55,25.2,1.37,9.0
28.4,73,13.3,0.01,10.0
23.2,100,11.2,0.04,10.0
10.2,61,5.8,0.0,10.0
34.4,28,9.0,0.0,10.0
21.3,94,3.6,0.0,2.0
28.3,89,16.9,0.79,10.0
22.5,53,20.2,0.13,10.0
18.3,77,16.9,0.03,10.0
13.1,64,8.3,0.03,10.0
21.1,56,15.1,1.46,10.0
23.1,100,3.6,0.04,10.0
17.3,77,16.9,0.0,10.0
22.3,83,15.1,0.0,10.0
27.2,84,15.1,0.0,10.0
27.7,77,14.0,0.0,10.0
31.3,33,15.1,0.0,10.0
23.3,47,16.9,0.0,10.0
27.1,74,29.9,0.01,10.0
26.0,58,6.8,0.29,10.0
28.2,84,6.8,2.53,10.0
19.1,88,15.1,0.0,10.0
27.4,89,11.2,0.02,10.0
29.2,75,15.1,0.65,10.0
26.4,86,5.8,0.09,10.0
27.2,74,9.0,0.0,10.0
35.1,27,9.0,0.0,10.0
20.0,94,4.0,0.0,10.0
32.2,32,3.6,0.0,10.0
12.0,94,41.0,2.94,0.4
34.4,67,13.0,0.0,4.5
29.3,66,3.6,0.0,8.0
32.3,10,15.1,0.0,10.0
40.2,22,16.9,0.0,10.0
18.4,60,16.9,0.0,10.0
27.7,39,32.0,0.0,10.0
35.1,27,9.0,0.0,10.0
28.3,70,16.9,0.0,10.0
28.1,89,31.0,0.02,10.0
28.1,45,24.1,0.0,5.0
16.3,63,11.2,0.0,10.0
23.0,50,19.1,0.0,10.0
28.8,72,34.6,0.0,10.0
40.8,20,26.6,0.0,10.0
29.6,18,16.6,0.0,10.0
21.0,87,4.7,0.0,10.0
18.4,77,9.0,0.0,10.0
31.3,59,19.1,0.0,8.0
19.4,26,11.5,0.0,10.0
25.8,77,16.9,0.06,10.0
28.1,79,3.6,0.0,10.0
25.9,43,6.1,0.0,10.0
24.2,57,11.2,0.0,10.0
22.4,78,16.9,0.0,10.0
24.2,39,19.1,0.0,10.0
25.1,40,16.6,0.0,10.0
29.3,70,6.8,0.0,10.0
28.2,78,18.7,1.13,9.0
29.1,75,11.2,0.0,10.0
33.3,44,3.6,0.0,10.0
29.4,79,16.9,0.45,24.0
27.9,78,17.3,0.0,10.0
22.5,65,25.6,0.0,10.0
16.3,94,3.6,0.08,11.0
27.4,89,9.0,0.04,24.0
32.0,9,14.4,0.0,10.0
30.0,55,9.0,0.0,10.0
14.1,63,19.1,0.0,10.0
33.2,32,11.2,0.0,10.0
27.4,79,11.2,0.0,5.0
21.0,53,16.9,0.0,10.0
28.3,94,4.0,2.35,6.0
27.4,13,16.9,0.0,10.0
28.9,40,25.6,0.01,10.0
23.1,100,11.2,1.57,5.0
20.0,60,31.0,0.0,10.0
16.3,88,54.0,6.29,4.8
25.3,100,3.6,0.0,10.0
24.3,100,15.1,4.4,9.0
26.1,79,13.0,0.06,10.0
21.8,68,3.6,0.0,10.0
29.0,35,24.1,0.04,10.0
13.3,72,16.9,0.0,8.0
31.8,59,30.2,0.0,10.0
31.6,55,5.0,0.0,10.0
27.3,84,33.1,10.39,11.0
27.3,36,3.6,0.0,10.0
27.2,89,3.6,0.39,10.0
26.3,84,15.1,0.0,10.0
17.4,58,19.1,0.0,10.0
15.0,84,6.1,0.02,10.0
30.4,84,9.0,0.01,10.0
25.1,65,16.9,0.0,10.0
24.1,65,13.0,0.0,10.0
37.4,64,29.9,0.0,10.0
31.3,22,25.9,0.0,10.0
27.1,42,15.1,0.0,10.0
27.3,39,13.0,0.0,10.0
28.1,79,6.8,0.25,10.0
27.3,89,3.6,0.01,10.0
28.8,75,21.6,0.01,10.0
25.2,89,22.0,0.14,10.0
30.2,70,13.0,0.0,10.0
24.2,58,22.3,0.0,10.0
40.2,8,20.2,0.0,10.0
31.1,75,15.1,0.0,10.0
33.3,28,16.9,0.0,10.0
27.2,84,24.1,0.0,8.0
27.1,74,13.7,0.23,5.0
29.2,75,9.0,0.03,10.0
33.2,36,11.2,0.0,10.0
30.4,43,11.2,0.0,10.0
27.2,84,6.1,0.0,10.0
29.1,70,33.1,0.01,10.0
18.1,39,13.0,0.0,10.0
27.3,84,9.0,0.0,10.0
30.0,54,15.1,0.89,10.0
24.0,65,11.2,0.11,10.0
31.1,71,15.1,0.71,10.0
34.3,36,10.1,0.0,10.0
26.9,76,11.5,0.0,10.0
19.2,52,22.0,0.03,10.0
28.0,55,6.8,0.0,10.0
34.3,20,29.9,0.0,10.0
34.3,16,11.2,0.0,10.0
26.4,45,15.1,0.0,10.0
31.3,66,19.1,1.02,10.0
24.2,76,7.2,0.0,10.0
25.3,96,4.7,0.0,2.0
21.2,100,11.2,0.06,10.0
25.1,94,3.6,0.05,10.0
35.3,42,11.2,0.0,10.0
30.1,33,3.6,0.0,10.0
35.0,12,6.8,0.0,10.0
30.3,70,19.1,0.01,10.0
26.5,49,9.0,0.0,10.0
28.3,25,15.1,0.0,10.0
39.4,61,20.2,0.0,8.0
19.3,68,28.1,0.0,10.0
14.2,84,6.1,0.0,16.0
11.3,94,24.1,2.22,3.0
34.2,15,11.2,0.0,10.0
19.4,100,3.6,0.0,10.0
27.4,79,4.0,0.0,10.0
31.2,71,13.0,0.01,10.0
25.7,22,27.7,0.0,10.0
21.8,47,18.4,0.0,10.0
17.1,56,16.9,0.0,10.0
28.9,29,5.8,0.0,10.0
36.2,24,3.6,0.0,10.0
33.3,56,20.2,0.0,10.0
18.0,67,6.8,1.43,10.0
24.0,75,13.0,0.0,10.0
28.4,79,15.1,0.01,10.0
9.2,100,16.9,0.0,10.0
33.0,17,3.6,0.0,10.0
13.3,54,22.0,0.0,10.0
30.1,46,11.2,0.0,10.0
32.3,36,19.1,0.0,10.0
25.3,83,11.2,0.52,10.0
36.4,57,19.1,0.0,10.0
31.7,64,15.1,0.01,10.0
28.3,79,6.8,0.53,10.0
21.1,69,19.1,0.0,10.0
27.2,66,6.8,0.0,10.0
24.5,98,3.6,0.0,0.0
27.0,79,25.9,0.0,10.0
13.9,91,3.6,0.49,10.0
10.4,67,6.1,0.0,10.0
31.1,29,3.6,0.0,10.0
24.6,24,11.5,0.0,10.0
29.4,49,3.6,0.0,10.0
29.2,75,4.0,0.0,10.0
28.0,30,3.6,0.0,10.0
27.5,72,22.3,0.04,10.0
27.9,43,11.5,0.0,10.0
21.1,56,10.8,0.28,10.0
27.1,89,22.0,0.07,10.0
25.2,100,9.0,0.0,6.0
28.2,58,3.6,1.25,10.0
16.2,100,16.9,0.0,24.0
31.3,63,3.6,0.73,10.0
29.4,70,13.0,0.49,6.0
6.2,75,6.8,0.0,7.0
27.2,45,15.1,0.0,10.0
28.6,21,18.0,0.0,10.0
24.9,73,23.4,0.12,10.0
30.3,52,6.8,0.0,7.0
21.2,88,15.1,0.07,10.0
32.2,36,3.6,0.0,10.0
25.0,89,3.6,0.41,9.0
33.0,47,20.2,0.0,10.0
24.3,65,11.2,0.0,10.0
30.3,52,6.8,0.0,7.0
19.4,52,15.1,0.0,10.0
33.1,54,24.1,0.06,10.0
26.1,94,6.8,0.04,10.0
24.1,100,9.0,0.0,10.0
9.9,53,7.9,0.0,10.0
35.2,30,13.0,0.0,10.0
21.0,97,3.6,0.23,5.0
29.1,84,6.1,0.05,10.0
22.6,49,18.0,0.12,10.0
16.0,82,22.0,0.03,10.0
22.3,50,16.9,0.0,10.0
18.4,73,16.9,0.4,10.0
21.1,100,3.6,0.09,10.0
16.2,68,19.1,0.0,10.0
27.2,70,20.2,0.0,10.0
28.0,74,11.2,0.02,10.0
30.1,75,13.0,0.0,10.0
32.2,18,15.1,0.0,10.0
25.2,44,15.1,0.0,10.0
29.1,66,22.0,0.04,10.0
30.3,38,22.0,0.0,10.0
29.1,84,3.6,0.0,10.0
17.1,94,3.6,0.0,10.0
24.3,85,4.7,0.14,10.0
27.2,94,6.8,1.12,7.0
24.3,89,6.1,0.12,10.0
26.1,89,3.6,0.0,8.0
34.1,32,9.0,0.0,10.0
18.1,94,3.6,0.01,10.0
33.2,28,13.0,0.0,10.0
11.2,82,24.1,0.0,10.0
35.3,56,11.2,0.01,4.5
29.4,75,9.0,0.0,8.0
34.3,10,15.1,0.0,10.0
41.0,19,19.1,0.0,10.0
17.2,83,16.9,0.0,10.0
27.3,47,29.2,0.0,10.0
34.1,32,9.0,0.0,10.0
29.3,75,6.8,0.0,10.0
27.0,94,19.1,0.0,7.0
28.1,48,22.0,0.0,5.0
12.1,67,22.0,0.05,10.0
21.2,49,19.1,0.0,10.0
28.7,76,28.4,0.01,10.0
40.3,23,7.2,0.0,10.0
24.6,32,16.9,0.0,10.0
22.7,87,8.3,0.0,10.0
21.0,49,3.6,0.0,10.0
31.0,55,20.2,0.0,10.0
22.4,26,10.8,0.0,10.0
25.2,83,19.1,0.16,10.0
30.0,75,6.1,0.0,10.0
26.0,40,7.6,0.0,9.0
21.4,49,9.0,0.0,10.0
27.1,66,11.2,0.0,10.0
22.2,46,16.9,0.01,10.0
20.2,54,15.5,0.01,10.0
31.1,63,9.0,0.83,10.0
27.9,81,21.6,0.02,10.0
29.3,70,11.2,0.0,10.0
30.3,66,13.0,0.0,10.0
29.1,79,6.8,0.32,24.0
28.3,63,21.2,0.0,10.0
22.9,57,23.0,0.0,10.0
15.2,88,4.0,0.01,13.0
27.1,89,3.6,1.3,24.0
32.5,8,8.6,0.0,10.0
31.0,59,6.8,0.0,10.0
18.2,45,11.2,0.0,10.0
34.3,28,6.8,0.0,10.0
26.1,74,11.2,0.0,8.0
23.4,37,15.8,0.0,10.0
28.4,74,11.2,2.12,6.0
27.5,14,18.0,0.0,10.0
30.4,49,20.2,0.0,10.0
21.2,100,9.0,1.74,8.0
24.2,65,19.1,0.0,10.0
14.2,77,42.8,0.0,10.0
25.1,100,3.6,0.0,10.0
29.3,70,19.1,0.56,10.0
27.1,79,11.2,0.26,10.0
20.9,81,11.9,0.0,10.0
35.4,18,20.2,0.0,10.0
15.2,67,15.1,0.0,8.0
30.3,63,11.5,0.0,10.0
32.1,56,5.0,0.0,10.0
27.1,89,3.6,0.03,23.0
25.8,37,4.0,0.0,10.0
26.1,94,3.6,0.78,10.0
27.0,79,19.1,0.0,10.0
17.4,49,11.9,0.0,10.0
14.5,85,9.4,0.03,10.0
27.1,94,6.1,0.85,9.0
23.0,50,9.0,0.0,10.0
24.3,61,20.2,0.0,10.0
37.1,57,20.2,0.0,7.0
27.1,42,28.1,0.03,10.0
30.3,33,25.9,0.0,10.0
26.2,37,22.0,0.0,10.0
28.8,74,27.7,0.01,10.0
29.2,75,6.1,0.41,10.0
28.6,75,22.3,0.38,9.0
22.4,94,3.6,0.01,10.0
30.4,52,15.1,0.0,10.0
30.6,49,20.5,0.0,10.0
40.5,11,22.3,0.0,10.0
30.4,79,15.1,0.0,10.0
32.3,30,11.2,0.0,10.0
27.0,84,16.9,0.15,10.0
25.5,86,13.0,1.54,9.0
31.0,59,9.0,0.0,10.0
32.3,32,3.6,0.0,10.0
30.1,43,6.8,0.0,10.0
25.2,87,17.3,0.0,10.0
29.2,70,31.0,0.0,10.0
20.1,37,3.6,0.0,10.0
25.3,79,11.2,0.0,10.0
21.5,86,20.9,0.46,2.0
28.3,48,19.1,0.0,10.0
28.1,89,11.2,0.89,9.0
33.6,40,9.7,0.0,10.0
27.2,78,11.2,0.0,10.0
16.3,59,19.1,0.05,10.0
28.2,51,4.0,0.0,10.0
34.2,18,15.1,0.0,10.0
35.4,12,3.6,0.0,10.0
28.4,28,15.5,0.0,10.0
33.3,56,11.2,2.27,10.0
24.0,78,10.1,0.0,10.0
25.8,95,3.6,0.35,9.0
21.2,94,6.1,0.08,10.0
26.2,94,3.6,0.33,10.0
35.3,39,11.2,0.0,10.0
28.2,40,11.2,1.5,10.0
36.1,11,19.1,0.0,10.0
29.2,84,22.0,0.75,10.0
26.7,46,17.6,0.0,10.0
30.8,21,16.2,0.0,10.0
41.3,27,11.2,0.0,10.0
24.4,65,16.9,0.0,10.0
13.6,94,3.6,0.0,16.0
11.2,100,28.1,0.23,1.3
32.4,15,19.1,0.0,10.0
22.1,100,9.0,0.04,10.0
28.4,62,3.6,0.0,10.0
30.1,79,9.0,0.24,10.0
23.9,32,17.3,0.02,10.0
22.7,38,15.5,0.0,10.0
23.3,29,8.3,0.0,10.0
29.9,13,26.3,0.0,10.0
34.2,28,16.9,0.0,10.0
30.0,62,20.2,0.0,10.0
19.9,49,6.8,0.07,10.0
26.2,65,11.2,0.0,10.0
28.2,84,16.9,0.43,10.0
10.4,100,19.1,0.0,10.0
34.3,15,6.1,0.0,10.0
8.4,49,19.1,0.0,10.0
31.3,33,24.1,0.0,10.0
31.3,43,33.1,0.0,8.0
27.1,84,13.0,0.33,10.0
39.0,26,15.1,0.0,10.0
31.4,66,11.5,0.03,10.0
28.1,84,16.9,0.96,10.0
26.0,51,22.0,0.0,10.0
25.4,65,9.0,0.0,10.0
24.1,97,3.6,0.0,0.0
29.3,70,22.0,0.0,10.0
14.2,92,3.6,0.88,9.0
11.3,65,3.6,0.0,10.0
31.3,24,11.2,0.0,10.0
27.6,16,12.6,0.0,10.0
30.1,32,4.3,0.0,10.0
29.4,79,6.1,0.0,10.0
30.0,25,3.6,0.0,10.0
29.1,66,24.5,0.17,10.0
28.5,42,12.2,0.0,10.0
22.6,52,9.4,0.07,10.0
29.4,66,24.1,0.0,10.0
27.1,94,11.2,0.74,9.0
26.0,70,3.6,0.71,10.0
12.1,82,24.1,0.0,24.0
31.0,66,3.6,0.0,10.0
23.3,100,13.0,1.44,6.0
9.1,62,15.1,0.0,10.0
24.1,47,11.2,0.0,10.0
32.8,23,13.7,0.0,10.0
23.4,81,29.2,0.29,9.0
25.3,74,9.0,0.04,8.0
21.3,69,16.9,0.0,10.0
33.3,34,3.6,0.0,10.0
25.1,94,6.1,0.29,9.0
30.2,52,15.1,0.06,10.0
27.2,51,3.6,0.0,10.0
25.3,74,9.0,0.06,8.0
21.0,60,15.1,0.0,10.0
42.3,25,22.0,0.12,10.0
29.1,84,13.0,1.16,10.0
25.0,100,6.8,0.01,10.0
11.5,65,8.3,0.0,10.0
37.3,26,9.0,0.0,10.0
21.2,96,3.6,0.0,2.0
27.0,94,13.0,1.81,7.0
20.6,59,13.3,0.56,10.0
21.0,53,6.8,0.0,10.0
23.1,47,6.1,0.0,10.0
16.3,94,6.8,1.38,6.0
23.2,94,6.8,0.05,10.0
19.3,60,16.9,0.0,10.0
24.1,61,13.0,0.0,10.0
28.2,74,11.2,0.33,10.0
27.3,75,8.6,0.0,10.0
32.4,28,22.0,0.0,10.0
26.3,45,13.0,0.0,10.0
28.4,70,22.0,0.0,10.0
32.3,26,15.1,0.0,10.0
27.4,89,6.8,0.66,10.0
17.0,100,3.6,0.0,10.0
27.3,89,11.2,1.84,10.0
27.1,89,11.2,0.06,8.0
27.1,85,5.4,0.0,10.0
29.2,75,6.8,0.0,9.0
33.1,39,16.9,0.0,9.0
20.3,94,6.1,0.0,8.0
33.0,30,3.6,0.0,10.0
9.3,100,43.9,1.12,1.0
32.1,71,6.8,0.0,4.5
29.3,75,6.1,0.01,7.0
34.3,8,6.8,0.0,10.0
42.4,17,16.9,0.0,10.0
16.1,100,19.1,0.22,3.5
29.4,37,23.0,0.0,10.0
33.1,39,16.9,0.0,9.0
29.0,79,13.0,0.0,10.0
29.1,79,29.9,1.26,10.0
31.3,29,19.1,0.0,7.0
16.2,45,29.9,0.0,10.0
21.2,53,3.6,0.0,10.0
27.7,77,19.4,1.84,10.0
41.6,22,23.0,0.0,10.0
18.4,37,3.6,0.01,10.0
20.6,93,4.3,0.04,10.0
23.2,44,3.6,0.0,10.0
31.3,59,13.0,0.0,10.0
23.1,36,11.2,0.0,10.0
25.5,80,16.6,0.15,10.0
30.2,79,6.1,0.0,10.0
23.6,48,9.4,0.0,10.0
26.1,51,19.1,0.0,10.0
20.0,94,16.9,0.0,10.0
24.4,41,15.1,0.01,10.0
24.1,31,19.1,0.0,10.0
30.3,75,3.6,0.0,10.0
28.0,78,22.7,0.07,10.0
29.3,75,15.1,0.0,10.0
30.3,66,13.0,0.0,10.0
29.3,79,9.0,0.0,24.0
28.4,61,21.6,0.0,10.0
22.6,66,22.0,0.02,10.0
16.3,94,9.0,0.3,13.0
24.4,94,3.6,0.0,24.0
33.1,7,16.6,0.0,10.0
29.3,66,20.2,0.18,10.0
18.3,56,19.1,0.0,10.0
35.1,25,13.0,0.0,10.0
26.2,70,13.0,0.0,5.0
25.0,51,13.0,0.0,10.0
28.3,89,13.0,2.36,6.0
26.8,10,34.9,0.0,10.0
27.2,66,19.1,0.0,10.0
26.2,74,15.1,0.16,8.0
28.3,58,11.2,0.0,10.0
14.4,88,42.8,0.04,10.0
25.4,94,3.6,0.0,7.0
31.3,59,19.1,0.08,10.0
28.2,74,11.2,0.19,10.0
21.3,75,15.5,0.0,10.0
35.2,20,11.2,0.0,10.0
15.1,72,33.1,0.92,10.0
31.3,65,15.8,0.0,10.0
31.0,62,5.0,0.14,9.0
25.3,94,3.6,0.0,24.0
24.6,38,5.4,0.0,10.0
24.4,94,3.6,0.2,10.0
27.3,84,19.1,0.83,10.0
19.3,34,11.2,0.0,10.0
15.0,84,9.7,0.01,10.0
25.4,100,6.1,0.64,10.0
26.3,54,3.6,0.0,10.0
23.4,61,33.1,0.0,10.0
37.2,57,13.0,0.0,6.0
32.2,34,11.2,0.0,10.0
27.2,30,19.1,0.0,10.0
26.3,37,22.0,0.0,10.0
27.2,89,24.1,0.14,10.0
29.0,89,28.1,0.17,10.0
28.9,73,13.7,0.0,10.0
24.1,94,3.6,0.05,10.0
28.1,58,6.1,0.0,10.0
27.8,44,16.9,0.0,10.0
41.0,10,25.9,0.0,10.0
30.1,75,11.2,0.0,10.0
34.3,20,11.2,0.0,10.0
28.4,70,16.9,0.05,10.0
28.3,84,16.9,1.43,10.0
30.1,70,11.2,0.01,10.0
32.3,30,13.0,0.0,10.0
30.1,40,9.0,0.57,10.0
25.1,100,6.8,0.0,10.0
29.2,70,31.0,0.0,10.0
25.2,21,6.8,0.0,10.0
25.2,83,11.2,0.03,10.0
28.9,52,6.1,0.0,10.0
30.4,40,11.2,0.0,10.0
28.3,84,9.0,1.11,10.0
29.6,52,24.1,0.0,10.0
28.2,77,9.4,0.0,10.0
16.3,82,11.2,0.43,10.0
25.2,61,4.0,0.17,10.0
35.1,20,11.2,0.0,10.0
31.0,22,19.1,0.0,10.0
26.3,45,22.0,0.0,10.0
29.2,84,6.8,2.3,10.0
24.9,72,8.6,0.0,10.0
26.3,95,4.0,0.01,2.0
21.0,88,15.1,0.0,10.0
25.2,100,3.6,1.98,10.0
36.7,32,12.6,0.0,10.0
27.4,45,11.2,0.0,10.0
32.1,15,19.1,0.0,10.0
29.3,79,19.1,0.03,10.0
27.2,44,12.6,0.0,10.0
31.1,15,11.2,0.0,10.0
38.2,42,19.1,0.0,10.0
19.1,88,22.0,0.0,10.0
14.1,100,9.0,0.0,16.0
9.1,100,15.1,0.0,2.0
28.0,14,22.0,0.0,10.0
20.2,94,3.6,0.01,10.0
26.3,65,4.0,0.19,9.0
32.4,67,11.2,0.0,10.0
23.4,33,9.7,0.03,10.0
25.7,18,18.0,0.0,10.0
25.4,9,15.5,0.0,10.0
27.3,22,15.5,0.0,10.0
33.2,44,3.6,0.0,10.0
33.1,49,15.1,0.0,10.0
15.1,81,4.3,0.11,9.0
26.4,65,22.0,0.0,10.0
30.1,70,20.2,0.01,10.0
14.2,63,22.0,0.0,10.0
35.1,17,6.1,0.0,10.0
4.1,87,3.6,0.0,10.0
34.1,23,22.0,0.0,10.0
28.4,89,9.0,0.0,10.0
36.2,64,16.9,0.0,10.0
30.8,69,14.8,0.0,10.0
30.2,75,24.1,0.01,10.0
28.2,40,15.1,0.0,10.0
22.1,78,11.2,0.11,10.0
25.2,92,3.6,0.0,10.0
27.2,79,25.9,0.0,10.0
13.6,95,3.6,0.94,10.0
15.8,35,5.0,0.0,10.0
32.2,26,3.6,0.08,10.0
27.1,18,12.6,0.0,10.0
28.0,47,5.4,0.0,10.0
30.1,75,4.0,0.0,10.0
31.2,26,6.8,0.0,10.0
27.4,89,13.0,0.45,10.0
28.8,43,12.6,0.0,10.0
20.1,66,23.4,0.01,10.0
29.3,66,28.1,0.01,10.0
28.1,94,11.2,0.0,10.0
18.5,93,4.0,0.11,10.0
10.2,87,6.8,0.0,24.0
29.1,66,19.1,0.52,10.0
29.1,75,16.9,1.66,8.0
10.3,76,6.8,0.0,10.0
24.3,69,6.8,0.0,10.0
34.7,19,11.2,0.0,10.0
24.2,78,27.7,0.42,5.0
32.2,49,13.0,0.0,8.0
20.4,100,3.6,0.0,10.0
33.3,34,3.6,0.0,10.0
23.2,100,6.1,0.0,9.0
31.1,52,16.9,0.0,10.0
29.0,48,9.0,0.0,10.0
32.2,49,13.0,0.0,8.0
24.0,61,16.9,0.0,10.0
41.3,41,22.0,0.0,10.0
28.6,77,25.2,0.07,10.0
26.1,100,9.0,0.11,8.0
9.9,63,6.1,0.0,10.0
35.2,37,24.1,0.0,10.0
21.2,97,3.6,0.55,2.0
29.3,79,16.9,0.72,10.0
22.1,52,13.0,0.26,10.0
19.1,83,13.0,0.0,10.0
25.4,47,11.2,0.0,10.0
22.2,61,19.1,0.21,10.0
21.3,88,3.6,0.01,10.0
20.2,83,13.0,0.0,10.0
21.0,73,13.0,0.0,10.0
29.1,70,3.6,0.02,10.0
29.0,79,3.6,0.08,10.0
32.3,34,13.0,0.0,10.0
30.2,49,11.2,0.0,10.0
27.4,70,22.0,0.0,10.0
32.3,41,15.1,0.0,10.0
30.1,79,19.1,0.5,10.0
17.0,100,6.8,0.0,10.0
28.1,84,15.1,0.12,10.0
28.1,84,11.2,0.11,10.0
27.5,80,3.6,0.0,10.0
28.0,79,6.8,0.0,10.0
28.3,66,6.1,0.0,8.0
19.4,88,6.8,0.32,8.0
33.2,26,13.0,0.0,10.0
8.1,93,37.1,0.0,10.0
33.1,63,6.8,0.0,4.0
29.3,70,11.2,0.05,6.0
34.2,8,6.8,0.0,10.0
41.0,15,22.0,0.0,8.0
15.0,82,13.0,0.06,10.0
27.9,38,30.2,0.0,10.0
28.3,66,6.1,0.0,8.0
29.1,79,20.2,0.0,10.0
25.2,74,16.9,0.02,10.0
30.2,33,13.0,0.0,7.0
22.1,41,22.0,0.0,10.0
22.4,50,9.0,0.05,10.0
28.6,70,23.0,0.0,10.0
41.5,20,25.2,0.0,10.0
26.3,9,10.4,0.0,10.0
20.7,90,4.7,0.01,10.0
22.3,83,9.0,0.0,10.0
30.1,59,16.9,0.0,10.0
25.2,22,22.0,0.0,10.0
26.4,79,16.9,0.07,10.0
29.0,84,6.1,0.0,10.0
24.1,41,7.9,0.0,10.0
28.0,33,13.0,0.0,10.0
23.2,69,11.2,0.0,10.0
23.3,41,3.6,0.01,10.0
23.4,29,19.1,0.0,10.0
30.4,70,6.1,0.0,10.0
28.2,79,22.3,0.0,10.0
31.1,63,19.1,0.55,10.0
30.4,66,19.1,0.0,10.0
29.2,79,9.0,0.05,24.0
28.0,62,23.8,0.0,10.0
23.2,66,22.7,0.01,10.0
17.2,83,6.1,0.0,8.0
26.2,94,6.1,0.74,24.0
34.1,7,6.8,0.0,10.0
29.1,62,15.1,0.0,10.0
13.1,67,19.1,0.0,10.0
33.3,26,13.0,0.0,10.0
25.2,65,13.0,0.0,6.0
25.3,51,20.2,0.0,10.0
27.0,94,4.0,0.26,7.0
25.6,7,20.9,0.0,10.0
31.3,41,15.1,0.0,10.0
23.4,100,9.0,0.45,6.0
23.1,73,22.0,0.17,10.0
10.2,87,37.1,0.6,10.0
25.2,100,3.6,0.0,9.0
33.4,53,22.0,1.92,10.0
29.0,75,13.0,0.09,10.0
22.5,76,4.0,0.0,10.0
36.2,21,3.6,0.0,10.0
13.2,77,51.8,0.02,10.0
31.1,63,25.6,0.0,10.0
31.1,57,3.6,0.0,10.0
27.2,84,3.6,0.01,23.0
26.0,34,3.6,0.0,10.0
25.3,94,6.8,1.05,10.0
26.4,84,37.1,0.06,10.0
25.6,30,19.1,0.0,10.0
14.8,83,6.1,0.0,10.0
27.2,94,3.6,0.99,9.0
30.4,35,19.1,0.0,10.0
21.1,53,38.9,0.0,10.0
37.1,54,15.1,0.0,10.0
34.2,22,3.6,0.0,10.0
26.2,28,11.2,0.0,10.0
28.8,27,6.1,0.0,10.0
29.1,79,20.2,0.01,10.0
30.2,79,13.0,0.0,10.0
29.2,74,26.3,0.04,10.0
23.4,94,6.8,0.01,10.0
28.2,66,13.0,0.0,10.0
19.9,85,12.6,0.24,10.0
40.4,11,25.6,0.0,10.0
29.2,84,15.1,0.01,10.0
34.3,22,3.6,0.0,10.0
28.2,79,16.9,0.0,10.0
27.4,79,16.9,0.95,10.0
29.1,75,4.0,0.0,10.0
33.3,26,11.2,0.0,10.0
30.2,33,11.2,2.67,10.0
26.0,84,9.0,0.0,10.0
29.3,70,33.1,0.0,10.0
24.0,24,6.8,0.0,10.0
25.2,79,6.8,0.0,10.0
29.8,50,4.0,0.0,10.0
28.3,45,3.6,0.0,10.0
29.1,79,6.8,1.08,10.0
32.8,41,6.8,0.0,10.0
27.8,79,5.8,0.0,10.0
20.3,56,16.9,0.0,10.0
27.2,54,6.1,0.08,10.0
34.4,19,13.0,0.0,10.0
31.4,21,22.0,0.0,10.0
27.4,37,13.0,0.0,10.0
29.3,79,19.1,0.24,10.0
24.6,69,13.0,0.0,10.0
26.4,89,3.6,0.22,9.0
20.2,88,11.2,0.0,10.0
27.4,94,4.0,0.0,10.0
38.4,33,19.1,0.0,10.0
28.3,40,11.2,0.01,10.0
32.3,9,19.1,0.0,10.0
29.2,84,22.0,0.38,10.0
25.2,55,14.4,0.0,10.0
29.5,23,22.7,0.0,10.0
38.2,48,22.0,0.0,6.0
22.4,73,19.1,0.14,10.0
13.2,98,6.8,0.01,16.0
12.0,94,13.0,0.0,10.0
31.3,11,19.1,0.0,7.0
22.3,88,9.0,0.0,10.0
